inventory_id,source_path,line,anchor,rule_text,extraction_basis,decision_kind,language,domain,backend_expected,detector_expected,fixture_expected,test_expected,failure_criterion,source_hash
ARS-RULE-02837,ai-ressources/design/quality/accessibility.md,71,#color-only-indicators,Never rely on color alone to convey information:,normative-keyword+colon-normative,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:381ec4c8da7c73f2eb2ca9c2131e1d07fce7d53a57925d8f8861f199a25c1634
ARS-RULE-02842,ai-ressources/design/quality/accessibility.md,83,#tab-order,"Must follow the visual reading flow (left-to-right, top-to-bottom in LTR layouts)",list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:381ec4c8da7c73f2eb2ca9c2131e1d07fce7d53a57925d8f8861f199a25c1634
ARS-RULE-02843,ai-ressources/design/quality/accessibility.md,84,#tab-order,Never create a tab order that jumps unexpectedly between page sections,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:381ec4c8da7c73f2eb2ca9c2131e1d07fce7d53a57925d8f8861f199a25c1634
ARS-RULE-02844,ai-ressources/design/quality/accessibility.md,85,#tab-order,Test by pressing Tab from the top of the page — the path should feel logical,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:381ec4c8da7c73f2eb2ca9c2131e1d07fce7d53a57925d8f8861f199a25c1634
ARS-RULE-02848,ai-ressources/design/quality/accessibility.md,93,#tabindex-usage,"Positive (1, 2, ...) | **Never use** | Breaks natural order, creates maintenance nightmares",list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:381ec4c8da7c73f2eb2ca9c2131e1d07fce7d53a57925d8f8861f199a25c1634
ARS-RULE-02849,ai-ressources/design/quality/accessibility.md,96,#focus-indicators,Must be **visible** — never remove `outline` without a replacement,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:381ec4c8da7c73f2eb2ca9c2131e1d07fce7d53a57925d8f8861f199a25c1634
ARS-RULE-02851,ai-ressources/design/quality/accessibility.md,98,#focus-indicators,Use `outline-offset` to prevent overlapping content,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:381ec4c8da7c73f2eb2ca9c2131e1d07fce7d53a57925d8f8861f199a25c1634
ARS-RULE-02861,ai-ressources/design/quality/accessibility.md,129,#custom-keyboard-shortcuts,Never conflict with browser or OS shortcuts,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:381ec4c8da7c73f2eb2ca9c2131e1d07fce7d53a57925d8f8861f199a25c1634
ARS-RULE-02862,ai-ressources/design/quality/accessibility.md,130,#custom-keyboard-shortcuts,Use `aria-keyshortcuts` to expose shortcuts to assistive tech,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:381ec4c8da7c73f2eb2ca9c2131e1d07fce7d53a57925d8f8861f199a25c1634
ARS-RULE-02863,ai-ressources/design/quality/accessibility.md,131,#custom-keyboard-shortcuts,Always provide a non-keyboard way to perform the same action,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:381ec4c8da7c73f2eb2ca9c2131e1d07fce7d53a57925d8f8861f199a25c1634
ARS-RULE-02877,ai-ressources/design/quality/accessibility.md,162,#aria-live-regions,"Do not live-announce every keystroke (e.g., search results) — debounce",list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:381ec4c8da7c73f2eb2ca9c2131e1d07fce7d53a57925d8f8861f199a25c1634
ARS-RULE-02904,ai-ressources/design/quality/accessibility.md,209,#heading-hierarchy,Logical nesting: `h1` > `h2` > `h3` — never skip levels (no `h1` then `h3`),list-or-table-row+normative-keyword+colon-normative,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:381ec4c8da7c73f2eb2ca9c2131e1d07fce7d53a57925d8f8861f199a25c1634
ARS-RULE-02906,ai-ressources/design/quality/accessibility.md,211,#heading-hierarchy,Do not use headings for visual styling — use CSS instead,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:381ec4c8da7c73f2eb2ca9c2131e1d07fce7d53a57925d8f8861f199a25c1634
ARS-RULE-02914,ai-ressources/design/quality/accessibility.md,225,#meaningful-link-text,"**Never**: ""click here"", ""read more"", ""learn more"" (ambiguous out of context)",list-or-table-row+normative-keyword+colon-normative,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:381ec4c8da7c73f2eb2ca9c2131e1d07fce7d53a57925d8f8861f199a25c1634
ARS-RULE-02915,ai-ressources/design/quality/accessibility.md,226,#meaningful-link-text,"**Always**: describe the destination — ""View billing history"", ""Read the API documentation""",list-or-table-row+normative-keyword+colon-normative,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:381ec4c8da7c73f2eb2ca9c2131e1d07fce7d53a57925d8f8861f199a25c1634
ARS-RULE-02923,ai-ressources/design/quality/accessibility.md,243,#prefers-reduced-motion,Always respect this media query. Non-negotiable.,normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:381ec4c8da7c73f2eb2ca9c2131e1d07fce7d53a57925d8f8861f199a25c1634
ARS-RULE-02925,ai-ressources/design/quality/accessibility.md,259,#autoplay-rules,**Never** autoplay video or audio with sound,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:381ec4c8da7c73f2eb2ca9c2131e1d07fce7d53a57925d8f8861f199a25c1634
ARS-RULE-02936,ai-ressources/design/quality/accessibility.md,281,#error-handling,"Use `aria-invalid=""true""` on fields with errors",list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:381ec4c8da7c73f2eb2ca9c2131e1d07fce7d53a57925d8f8861f199a25c1634
ARS-RULE-02945,ai-ressources/design/quality/accessibility.md,293,#autocomplete,Required by WCAG 1.3.5 for user-related inputs,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:381ec4c8da7c73f2eb2ca9c2131e1d07fce7d53a57925d8f8861f199a25c1634
ARS-RULE-02949,ai-ressources/design/quality/accessibility.md,305,#testing-matrix,| Focus indicator always visible | Manual,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:381ec4c8da7c73f2eb2ca9c2131e1d07fce7d53a57925d8f8861f199a25c1634
ARS-RULE-02970,ai-ressources/design/quality/ui-rules.md,8,#text,"Never truncate text unintentionally (`text-overflow: ellipsis` must be a deliberate choice, not a band-aid)",list-or-table-row+normative-keyword+colon-normative,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-02971,ai-ressources/design/quality/ui-rules.md,9,#text,Never let text overflow its container,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-02972,ai-ressources/design/quality/ui-rules.md,10,#text,Never place text on a same-color or low-contrast background (WCAG minimum contrast ratio: **4.5:1**),list-or-table-row+normative-keyword+colon-normative,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-02973,ai-ressources/design/quality/ui-rules.md,11,#text,Never use a fixed font size that breaks on small screens,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-02974,ai-ressources/design/quality/ui-rules.md,12,#text,"Always handle long content: a 40-character username, a product title with no spaces",list-or-table-row+normative-keyword+colon-normative,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-02975,ai-ressources/design/quality/ui-rules.md,15,#layout-overlap,Never let two elements overlap unintentionally,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-02976,ai-ressources/design/quality/ui-rules.md,16,#layout-overlap,"Never make a button or link unreachable (hidden behind another element, broken z-index)",list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-02977,ai-ressources/design/quality/ui-rules.md,17,#layout-overlap,Never let an element escape the viewport horizontally,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-02979,ai-ressources/design/quality/ui-rules.md,22,#missing-states,What we rarely code but always happens:,normative-keyword+colon-normative,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-02981,ai-ressources/design/quality/ui-rules.md,24,#missing-states,"**Loading state** — skeleton or spinner, never a blank screen",list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-02985,ai-ressources/design/quality/ui-rules.md,30,#images,Never render an image without a fallback if it fails to load,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-02987,ai-ressources/design/quality/ui-rules.md,32,#images,Alt text always present,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-02988,ai-ressources/design/quality/ui-rules.md,35,#responsive-mobile,Never use a tap target smaller than **44pt** (iOS) / **48dp** (Android),list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-02991,ai-ressources/design/quality/ui-rules.md,38,#responsive-mobile,Side margins on mobile (text must never touch the screen edge),list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-02992,ai-ressources/design/quality/ui-rules.md,41,#forms,Label always visible (not just a placeholder that disappears on focus),list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-02993,ai-ressources/design/quality/ui-rules.md,42,#forms,"Focus state always visible (outline, border — never invisible)",list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-02997,ai-ressources/design/quality/ui-rules.md,48,#animations-motion,Never let an animation block interaction (button unreachable during a transition),list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-02999,ai-ressources/design/quality/ui-rules.md,52,#dark-mode,Never hardcode colors that break in dark mode (white background on a dark container),list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-03002,ai-ressources/design/quality/ui-rules.md,57,#accessibility-beyond-contrast,"Never rely on hover-only interactions (tooltip, menu) — must work with touch and keyboard",list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-03004,ai-ressources/design/quality/ui-rules.md,59,#accessibility-beyond-contrast,Never use an icon alone without an accessible label (`aria-label` or tooltip),list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-03017,ai-ressources/design/quality/ui-rules.md,82,#mockup-fidelity,"**Extract exact values** before coding: colors (hex), spacing (px), font sizes, font weights, line-heights, border radii, shadow values. Don't approximate — measure from the mockup",list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-03022,ai-ressources/design/quality/ui-rules.md,87,#mockup-fidelity,"**Sanity-check AI-generated mockups**: AI mockups may show impossible layouts (overlapping elements, inconsistent spacing, text that doesn't fit). Identify and resolve conflicts before implementing — don't blindly reproduce a broken layout",list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-03024,ai-ressources/design/quality/ui-rules.md,89,#mockup-fidelity,"**Match intensity of effects**: if the mockup shows a strong glow, implement a strong glow — don't default to subtle",list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-03048,ai-ressources/design/quality/ui-rules.md,127,#cursors,Never use `default` (arrow) cursor on a clickable element — this is a common bug that confuses users,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-03049,ai-ressources/design/quality/ui-rules.md,128,#cursors,Never use `pointer` on non-clickable text — this falsely suggests interactivity,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-03052,ai-ressources/design/quality/ui-rules.md,137,#scrollbars,Never let child elements overflow parent containers unintentionally,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-03053,ai-ressources/design/quality/ui-rules.md,138,#scrollbars,"Use `overflow: hidden` on containers that should not scroll, `overflow: auto` on containers that may scroll",list-or-table-row+normative-keyword+colon-normative,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-03054,ai-ressources/design/quality/ui-rules.md,139,#scrollbars,Never use `overflow: scroll` (always shows scrollbar) — prefer `overflow: auto` (shows only when needed),list-or-table-row+normative-keyword+colon-normative,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-03071,ai-ressources/design/quality/ui-rules.md,167,#alignment,"Icon + text: icon centered to first line of text, not to the whole text block",list-or-table-row,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-03079,ai-ressources/design/quality/ui-rules.md,182,#image-fitting,"Images must always fit their container correctly. Never stretch, squash, or overflow.",normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-03081,ai-ressources/design/quality/ui-rules.md,188,#image-fitting,"Avatars, profile photos | `cover` | Fill container, crop edges | Always circular or square, cropped to center",list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-03086,ai-ressources/design/quality/ui-rules.md,195,#image-fitting,**Never distort aspect ratio** — `object-fit: fill` (the default) stretches. Always set `cover` or `contain`.,list-or-table-row+normative-keyword+colon-normative,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
ARS-RULE-03087,ai-ressources/design/quality/ui-rules.md,196,#image-fitting,**Always set dimensions** on image containers (width + height or aspect-ratio) to prevent CLS (layout shift),list-or-table-row+normative-keyword,executable-candidate,language-agnostic,design,source-family:design_system,source-family.design_system.detector,generated/design_system,pytest:tests/test_conventions_source_family_checks.py::design_system,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:edda891251f99ed8966ff59c7291da1d72fbc827cf93b06a269a69b2da5bf9c2
